date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg
2024-01-02,66.0,66.45,63.8,64.0,3767353.0,244343020.0,483971198.0,0.007784250417315123,
2024-01-03,63.55,64.85,62.98,63.85,3535932.0,225330237.0,483971198.0,0.007306079400204307,-0.23437499999999778
2024-01-04,63.65,63.7,62.01,62.37,2741681.0,171711876.0,483971198.0,0.005664967277660188,-2.3179326546593604
2024-01-05,61.97,62.81,60.89,61.08,2959139.0,182933140.0,483971198.0,0.006114287404350868,-2.0683020683020636
2024-01-08,61.01,61.61,60.13,60.43,3267467.0,197847605.0,483971198.0,0.006751366638144446,-1.064178127046489
2024-01-09,60.5,62.1,59.91,60.97,3595696.0,219286424.0,483971198.0,0.007429566087525729,0.8935958960781143
2024-01-10,60.99,63.8,60.43,62.76,5660204.0,354606870.0,483971198.0,0.01169533233256579,2.9358701000492093
2024-01-11,62.77,64.49,62.31,64.02,4518472.0,287289101.0,483971198.0,0.009336241533943513,2.0076481835564097
2024-01-12,63.72,64.46,63.35,63.61,2994139.0,191195218.0,483971198.0,0.006186605757477329,-0.6404248672289836
2024-01-15,63.33,64.02,62.76,63.1,2737165.0,173206635.0,483971198.0,0.0056556361438682146,-0.8017607294450557
2024-01-16,63.01,63.93,62.27,63.9,3444538.0,216850941.0,483971198.0,0.0071172375840431725,1.2678288431061668
2024-01-17,63.79,63.8,60.62,60.74,5016279.0,310618356.0,483971198.0,0.01036482960293848,-4.945226917057899
2024-01-18,60.5,62.23,59.6,62.15,5400949.0,327020889.0,483971198.0,0.011159649628571492,2.3213697728021065
2024-01-19,61.66,62.31,60.85,61.1,3782478.0,231840414.0,483971198.0,0.007815502277059058,-1.6894609814963713
2024-01-22,60.83,60.92,58.01,58.21,4804980.0,285535472.0,483971198.0,0.009928235440159396,-4.72995090016367
2024-01-23,58.0,60.1,57.3,59.29,4090828.0,241411723.0,483971198.0,0.008452626968103172,1.8553513142071765
2024-01-24,59.64,59.96,57.32,58.55,3877770.0,226748290.0,483971198.0,0.00801239829151982,-1.2481025468038531
2024-01-25,58.58,60.72,57.9,60.69,5847479.0,347245193.0,483971198.0,0.01208228717775887,3.654995730145183
2024-01-26,60.1,61.45,59.73,59.98,3146272.0,189682879.0,483971198.0,0.006500948843654122,-1.1698797165925257
2024-01-29,59.8,61.05,59.77,60.01,4160206.0,251215287.0,483971198.0,0.008595978473909102,0.05001667222408468
2024-01-30,59.66,59.66,57.37,57.37,3932476.0,228723702.0,483971198.0,0.008125433943695137,-4.399266788868528
2024-01-31,57.37,57.85,55.55,55.58,3690200.0,208099767.0,483971198.0,0.007624833905921815,-3.120097611992334
2024-02-01,55.41,56.86,55.22,55.62,3508703.0,196265792.0,483971198.0,0.007249817787710582,0.07196833393305901
2024-02-02,55.71,56.64,52.53,54.35,5590761.0,305244531.0,483971198.0,0.011551846521246911,-2.2833513124775218
2024-02-05,54.01,55.3,52.6,53.96,5741528.0,308970476.0,483971198.0,0.011863367125413112,-0.7175712971481119
2024-02-06,53.96,57.5,53.0,57.2,5926057.0,330643705.0,483971198.0,0.012244648079243758,6.004447739065988
2024-02-07,57.68,59.2,56.9,58.71,5117794.0,298653728.0,483971198.0,0.010574583820585124,2.6398601398601285
2024-02-08,57.59,58.11,55.83,57.84,8616930.0,493410982.0,483971198.0,0.017804633903028253,-1.4818599897802764
2024-02-19,58.32,59.84,58.19,59.24,6021239.0,355133210.0,483971198.0,0.012441316807451835,2.4204702627939056
2024-02-20,59.0,59.8,58.5,59.6,4483827.0,265727718.0,483971198.0,0.009264656695541622,0.6076975016880537
2024-02-21,59.05,65.56,58.88,65.56,10012460.0,637657651.0,483971198.0,0.020688131941273082,10.000000000000009
2024-02-22,65.5,65.8,63.86,65.57,9462503.0,612571777.0,483971198.0,0.019551789526119693,0.015253203172660434
2024-02-23,64.91,68.45,64.91,67.27,11650120.0,781387920.0,483971198.0,0.024071928346446766,2.5926490773219513
2024-02-26,66.6,67.16,64.6,64.75,7248970.0,475477661.0,483971198.0,0.014978102064660468,-3.7460978147762725
2024-02-27,64.37,65.11,64.0,64.99,5391749.0,347895039.0,483971198.0,0.011140640232892537,0.3706563706563637
2024-02-28,64.99,66.18,63.32,63.38,6987165.0,452663193.0,483971198.0,0.014437150452081242,-2.4773042006462465
2024-02-29,63.01,65.6,62.81,65.5,6255585.0,402783500.0,483971198.0,0.012925531572645362,3.3449037551277927
2024-03-01,65.0,66.16,64.5,65.6,4807613.0,314389834.0,483971198.0,0.009933675846553166,0.15267175572517555
2024-03-04,65.31,66.45,64.69,66.05,5075661.0,333646313.0,483971198.0,0.010487526987091492,0.6859756097560954
2024-03-05,65.51,68.55,65.31,67.14,7823285.0,524614067.0,483971198.0,0.016164773921112555,1.6502649507948552
2024-03-06,67.0,67.82,66.6,66.7,5454627.0,365941015.0,483971198.0,0.011270561187403553,-0.655347036044085
2024-03-07,66.99,67.0,65.07,65.08,4160176.0,273960807.0,483971198.0,0.00859591648674928,-2.4287856071964042
2024-03-08,65.0,65.31,63.6,64.3,4156816.0,266981289.0,483971198.0,0.00858897392484914,-1.1985248924400782
2024-03-11,64.46,66.97,64.4,66.01,5582195.0,368561965.0,483971198.0,0.011534147120878874,2.659409020217751
2024-03-12,65.88,69.89,65.46,68.58,9587490.0,652250687.0,483971198.0,0.019810042497611605,3.8933494925011303
2024-03-13,68.45,69.66,67.83,69.0,7106274.0,490401929.0,483971198.0,0.014683258072725228,0.6124234470691103
2024-03-14,68.58,69.68,67.45,67.92,4613258.0,315501342.0,483971198.0,0.009532092031641933,-1.565217391304341
2024-03-15,67.61,69.19,67.26,67.92,3928305.0,267326222.0,483971198.0,0.008116815662241124,0.0
2024-03-18,67.93,68.42,67.0,68.38,3884960.0,263480444.0,483971198.0,0.008027254547490655,0.6772673733804302
2024-03-19,68.07,69.36,67.58,68.83,4263822.0,293314983.0,483971198.0,0.008810073858981997,0.6580871599882965
2024-03-20,68.78,69.49,68.3,68.74,4640382.0,319289700.0,483971198.0,0.00958813668907628,-0.13075693738195948
2024-03-21,68.7,69.33,67.75,67.9,3766998.0,257276625.0,483971198.0,0.007783516902590554,-1.2219959266802305
2024-03-22,67.43,67.72,65.1,65.35,6188330.0,407616755.0,483971198.0,0.012786566691516217,-3.755522827687796
2024-03-25,65.0,65.34,64.08,64.21,4111277.0,265112704.0,483971198.0,0.008494879482476972,-1.7444529456771218
2024-03-26,64.2,64.94,63.82,64.87,3426720.0,221269800.0,483971198.0,0.007080421343585822,1.0278772776826317
2024-03-27,64.35,65.33,63.51,63.55,3052800.0,196564026.0,483971198.0,0.006307813383555936,-2.0348389085864116
2024-03-28,63.32,64.8,63.2,64.6,2922202.0,187564342.0,483971198.0,0.006037966746938524,1.6522423288748866
2024-03-29,64.31,64.9,63.9,64.47,2263035.0,145849350.0,483971198.0,0.004675970407643969,-0.2012383900928727
2024-04-01,65.54,66.5,65.16,65.95,4433100.0,292446726.0,483971198.0,0.009159842606997452,2.295641383589264
2024-04-02,65.49,67.44,65.16,66.84,5177146.0,343511957.0,483971198.0,0.010697219217578316,1.3495072024260812
2024-04-03,66.71,67.45,65.61,65.89,3761809.0,249145096.0,483971198.0,0.007772795190179892,-1.4213046080191583
2024-04-08,65.35,67.2,63.96,65.3,7690143.0,502680336.0,483971198.0,0.015889670773342177,-0.8954317802397971
2024-04-09,64.6,67.5,64.56,67.14,5354355.0,356399307.0,483971198.0,0.011063375304412227,2.8177641653905017
2024-04-10,66.85,67.3,66.42,67.0,3881083.0,259702862.0,483971198.0,0.008019243740202903,-0.2085195114685745
2024-04-11,66.6,67.5,65.54,67.43,3947830.0,264405340.0,483971198.0,0.008157158972092385,0.6417910447761299
2024-04-12,67.3,68.0,64.3,65.28,5550810.0,365847520.0,483971198.0,0.011469298220511048,-3.1884917692421855
2024-04-15,65.26,68.2,65.04,66.97,6475706.0,434621775.0,483971198.0,0.013380354092889636,2.5888480392156854
2024-04-16,66.9,67.45,65.16,65.22,4920912.0,325561424.0,483971198.0,0.01016777862057816,-2.6131103479169804
2024-04-17,65.04,66.26,65.02,65.5,4270302.0,279988206.0,483971198.0,0.008823463085503696,0.42931616068691003
2024-04-18,65.2,67.8,64.4,66.57,6506680.0,433201297.0,483971198.0,0.013444353769167892,1.6335877862595272
2024-04-19,66.04,66.1,63.5,64.17,7969985.0,513488258.0,483971198.0,0.01646789113264546,-3.605227579990977
2024-04-22,62.9,65.38,62.38,65.0,6040225.0,388263486.0,483971198.0,0.012480546414664949,1.2934393018544377
2024-04-23,65.0,65.87,64.6,65.03,4110246.0,267772071.0,483971198.0,0.008492749190417733,0.04615384615385132
2024-04-24,65.0,65.02,63.72,64.55,3193098.0,205139958.0,483971198.0,0.0065977025351826825,-0.7381208672920248
2024-04-25,64.3,64.8,63.75,63.87,3239646.0,207862912.0,483971198.0,0.006693881812363553,-1.0534469403563174
2024-04-26,63.89,66.6,63.89,66.5,6758428.0,441045413.0,483971198.0,0.013964525219535895,4.117739157664002
2024-04-29,66.2,68.5,65.82,68.05,6185505.0,418176391.0,483971198.0,0.012780729567299582,2.330827067669161
2024-04-30,71.7,72.0,69.15,70.37,10223718.0,722840754.0,483971198.0,0.021124641388267078,3.409257898603979
2024-05-06,72.5,73.33,71.4,73.32,9864689.0,715957916.0,483971198.0,0.020382801788134508,4.192127326985906
2024-05-07,73.0,74.85,72.86,73.03,8070468.0,595043866.0,483971198.0,0.016675512991994206,-0.39552645935623243
2024-05-08,73.03,73.75,72.06,73.24,6645244.0,484945361.0,483971198.0,0.013730660062956887,0.2875530603861254
2024-05-09,73.2,73.8,72.68,73.27,4657420.0,341235252.0,483971198.0,0.00962334126337824,0.04096122337520214
2024-05-10,73.55,74.48,73.3,74.1,4577342.0,338052742.0,483971198.0,0.00945788100390222,1.1327965060734302
2024-05-13,73.3,74.65,72.88,74.32,4982121.0,367389555.0,483971198.0,0.010294251022764375,0.29689608636978004
2024-05-14,74.38,76.49,74.19,75.55,5984277.0,452551990.0,483971198.0,0.012364944494072971,1.6550053821313249
2024-05-15,75.37,75.52,73.52,73.62,4591253.0,342508247.0,483971198.0,0.009486624449911997,-2.5545996029119666
2024-05-16,73.96,74.47,72.9,74.0,4548224.0,335363632.0,483971198.0,0.009397716266578326,0.5161640858462269
2024-05-17,73.59,74.47,72.58,73.7,4244207.0,311279919.0,483971198.0,0.008769544587651267,-0.40540540540540126
2024-05-20,74.1,75.46,73.95,74.39,4314880.0,322223430.0,483971198.0,0.008915571872522877,0.9362279511533123
2024-05-21,73.99,74.45,73.12,73.37,3410596.0,250677446.0,483971198.0,0.007047105311419792,-1.3711520365640495
2024-05-22,73.35,73.35,72.0,72.24,4515500.0,326953587.0,483971198.0,0.009330100672643747,-1.5401390213984012
2024-05-23,72.02,72.59,70.49,70.7,4848765.0,345416063.0,483971198.0,0.010018705699920598,-2.131782945736427
2024-05-24,70.3,71.14,69.7,70.05,4025314.0,282805977.0,483971198.0,0.008317259408482403,-0.9193776520509234
2024-05-27,70.66,71.3,70.17,70.95,4283542.0,303062877.0,483971198.0,0.008850820085372106,1.2847965738758127
2024-05-28,70.63,71.11,69.6,69.83,3299950.0,231542788.0,483971198.0,0.006818484268561784,-1.5785764622973986
2024-05-29,69.56,70.05,68.82,69.21,3906749.0,270795937.0,483971198.0,0.008072275821669868,-0.8878705427466715
2024-05-30,68.76,69.0,67.6,67.98,4301895.0,293690649.0,483971198.0,0.00888874176351296,-1.7771998266146394
2024-05-31,67.97,70.26,67.81,68.94,5431444.0,376160331.0,483971198.0,0.011222659576531246,1.4121800529567352
2024-06-03,68.78,70.24,68.08,69.7,4169736.0,289756713.0,483971198.0,0.008615669728346107,1.1024078909196433
2024-06-04,69.7,71.11,69.52,71.11,4766597.0,336437532.0,483971198.0,0.009848927001643597,2.022955523672887
2024-06-05,71.35,71.85,70.7,70.82,4324162.0,307610105.0,483971198.0,0.008934750699772015,-0.407818872169885
2024-06-06,71.18,71.99,70.48,70.81,5126456.0,364532521.0,483971198.0,0.010592481579864593,-0.014120304998577193
2024-06-07,71.22,71.68,69.77,70.9,4494803.0,317576565.0,483971198.0,0.00928733573108208,0.12710069199266538
2024-06-11,70.3,70.3,68.04,68.57,4993665.0,344082931.0,483971198.0,0.010318103681864142,-3.2863187588152543
2024-06-12,68.58,69.88,68.57,69.22,3165125.0,218994694.0,483971198.0,0.006539903641125355,0.9479364153419878
2024-06-13,69.24,69.48,67.97,68.14,3262790.0,223118542.0,483971198.0,0.00674170283992809,-1.560242704420689
2024-06-14,68.16,68.66,66.83,68.66,3940300.0,266194350.0,483971198.0,0.008141600194976893,0.7631347226298768
2024-06-17,67.94,68.5,67.4,68.02,3815820.0,259293592.0,483971198.0,0.007884394806485985,-0.932129332944942
